,0
987,http://www.yelp.com/biz/laoma-spicy-new-york?osq=Chinese+restaurants
988,http://www.yelp.com/biz/xian-famous-foods-new-york-3?osq=Chinese+restaurants
989,http://www.yelp.com/biz/shu-han-ju-ii-new-york-2?osq=Chinese+restaurants
990,http://www.yelp.com/biz/hunan-slurp-new-york-2?osq=Chinese+restaurants
991,http://www.yelp.com/biz/hao-noodle-and-tea-by-madam-zhus-kitchen-new-york?osq=Chinese+restaurants
992,http://www.yelp.com/biz/chow-house-new-york?osq=Chinese+restaurants
993,http://www.yelp.com/biz/dian-kitchen-new-york-2?osq=Chinese+restaurants
994,http://www.yelp.com/biz/homes-kitchen-chinese-restaurant-new-york-2?osq=Chinese+restaurants
995,http://www.yelp.com/biz/shu-han-ju-new-york-2?osq=Chinese+restaurants
996,http://www.yelp.com/biz/dun-huang-new-york-4?osq=Chinese+restaurants
997,http://www.yelp.com/biz/szechuan-mountain-house-new-york-2?osq=Chinese+restaurants
998,http://www.yelp.com/biz/tangra-new-york?osq=Chinese+restaurants
999,http://www.yelp.com/biz/wok-to-walk-new-york-5?osq=Chinese+restaurants
1000,http://www.yelp.com/biz/the-dumpling-shop-new-york-2?osq=Chinese+restaurants
1001,http://www.yelp.com/biz/the-bao-new-york?osq=Chinese+restaurants
1002,http://www.yelp.com/biz/niu-noodle-house-new-york-9?osq=Chinese+restaurants
1003,http://www.yelp.com/biz/chop-shop-ii-new-york-2?osq=Chinese+restaurants
1004,http://www.yelp.com/biz/uncle-teds-modern-chinese-cuisine-new-york?osq=Chinese+restaurants
1005,http://www.yelp.com/biz/tim-ho-wan-new-york-2?osq=Chinese+restaurants
1006,http://www.yelp.com/biz/laoma-spicy-new-york?osq=Chinese+restaurants
1007,http://www.yelp.com/biz/xian-famous-foods-new-york-3?osq=Chinese+restaurants
1008,http://www.yelp.com/biz/shu-han-ju-ii-new-york-2?osq=Chinese+restaurants
1009,http://www.yelp.com/biz/hunan-slurp-new-york-2?osq=Chinese+restaurants
1010,http://www.yelp.com/biz/hao-noodle-and-tea-by-madam-zhus-kitchen-new-york?osq=Chinese+restaurants
1011,http://www.yelp.com/biz/m%C3%A1l%C3%A0-project-new-york?osq=Chinese+restaurants
1012,http://www.yelp.com/biz/excellent-dumpling-house-new-york-3?osq=Chinese+restaurants
1013,http://www.yelp.com/biz/le-sia-new-york?osq=Chinese+restaurants
1014,http://www.yelp.com/biz/tipsy-shanghai-new-york-2?osq=Chinese+restaurants
1015,http://www.yelp.com/biz/auntie-guans-kitchen-new-york-4?osq=Chinese+restaurants
1016,http://www.yelp.com/biz/bang-chengdu-street-kitchen-new-york-2?osq=Chinese+restaurants
1017,http://www.yelp.com/biz/spice-symphony-new-york?osq=Chinese+restaurants
1018,http://www.yelp.com/biz/the-cottage-new-york-2?osq=Chinese+restaurants
1019,http://www.yelp.com/biz/886-new-york?osq=Chinese+restaurants
1020,http://www.yelp.com/biz/jue-lan-club-new-york?osq=Chinese+restaurants
1021,http://www.yelp.com/biz/xian-famous-foods-new-york-15?osq=Chinese+restaurants
1022,http://www.yelp.com/biz/hui-restaurant-and-bar-new-york?osq=Chinese+restaurants
1023,http://www.yelp.com/biz/tri-dim-shanghai-new-york-2?osq=Chinese+restaurants
1024,http://www.yelp.com/biz/pig-heaven-new-york-3?osq=Chinese+restaurants
1025,http://www.yelp.com/biz/shanghai-new-york?osq=Chinese+restaurants
1026,http://www.yelp.com/biz/pengs-noodle-folk-new-york-2?osq=Chinese+restaurants
1027,http://www.yelp.com/biz/china-jade-new-york-2?osq=Chinese+restaurants
1028,http://www.yelp.com/biz/noodle-fun-new-york?osq=Chinese+restaurants
1029,http://www.yelp.com/biz/wok-88-new-york?osq=Chinese+restaurants
1030,http://www.yelp.com/biz/mighty-bowl-new-york-9?osq=Chinese+restaurants
1031,http://www.yelp.com/biz/our-place-china-chalet-new-york-2?osq=Chinese+restaurants
1032,http://www.yelp.com/biz/wa-jeal-sichuan-chili-house-new-york?osq=Chinese+restaurants
1033,http://www.yelp.com/biz/hunan-delight-new-york?osq=Chinese+restaurants
1034,http://www.yelp.com/biz/han-dynasty-new-york-4?osq=Chinese+restaurants
1035,http://www.yelp.com/biz/tangs-garden-new-york-2?osq=Chinese+restaurants
1036,http://www.yelp.com/biz/ahana-new-york?osq=Chinese+restaurants
1037,http://www.yelp.com/biz/a-jiao-new-york?osq=Chinese+restaurants
1038,http://www.yelp.com/biz/east-garden-chinese-restaurant-new-york?osq=Chinese+restaurants
1039,http://www.yelp.com/biz/cafe-everghreen-new-york?osq=Chinese+restaurants
1040,http://www.yelp.com/biz/atlas-kitchen-new-york?osq=Chinese+restaurants
1041,http://www.yelp.com/biz/lilli-and-loo-new-york?osq=Chinese+restaurants
1042,http://www.yelp.com/biz/chinatown-restaurant-new-york-3?osq=Chinese+restaurants
1043,http://www.yelp.com/biz/joes-shanghai-new-york-4?osq=Chinese+restaurants
1044,http://www.yelp.com/biz/philippe-by-philippe-chow-new-york?osq=Chinese+restaurants
1045,http://www.yelp.com/biz/up-thai-new-york?osq=Chinese+restaurants
1046,http://www.yelp.com/biz/dun-huang-grand-central-new-york-4?osq=Chinese+restaurants
1047,http://www.yelp.com/biz/harvest-chinese-and-thai-cuisine-new-york?osq=Chinese+restaurants
1048,http://www.yelp.com/biz/szechuan-garden-new-york?osq=Chinese+restaurants
1049,http://www.yelp.com/biz/china-taste-new-york?osq=Chinese+restaurants
1050,http://www.yelp.com/biz/our-place-china-chalet-new-york-2?osq=Chinese+restaurants
1051,http://www.yelp.com/biz/wa-jeal-sichuan-chili-house-new-york?osq=Chinese+restaurants
1052,http://www.yelp.com/biz/hunan-delight-new-york?osq=Chinese+restaurants
1053,http://www.yelp.com/biz/han-dynasty-new-york-4?osq=Chinese+restaurants
1054,http://www.yelp.com/biz/tangs-garden-new-york-2?osq=Chinese+restaurants
1055,http://www.yelp.com/biz/ahana-new-york?osq=Chinese+restaurants
1056,http://www.yelp.com/biz/a-jiao-new-york?osq=Chinese+restaurants
1057,http://www.yelp.com/biz/east-garden-chinese-restaurant-new-york?osq=Chinese+restaurants
1058,http://www.yelp.com/biz/cafe-everghreen-new-york?osq=Chinese+restaurants
1059,http://www.yelp.com/biz/atlas-kitchen-new-york?osq=Chinese+restaurants
1060,http://www.yelp.com/biz/lilli-and-loo-new-york?osq=Chinese+restaurants
1061,http://www.yelp.com/biz/chinatown-restaurant-new-york-3?osq=Chinese+restaurants
1062,http://www.yelp.com/biz/joes-shanghai-new-york-4?osq=Chinese+restaurants
1063,http://www.yelp.com/biz/philippe-by-philippe-chow-new-york?osq=Chinese+restaurants
1064,http://www.yelp.com/biz/up-thai-new-york?osq=Chinese+restaurants
1065,http://www.yelp.com/biz/dun-huang-grand-central-new-york-4?osq=Chinese+restaurants
1066,http://www.yelp.com/biz/harvest-chinese-and-thai-cuisine-new-york?osq=Chinese+restaurants
1067,http://www.yelp.com/biz/szechuan-garden-new-york?osq=Chinese+restaurants
1068,http://www.yelp.com/biz/china-taste-new-york?osq=Chinese+restaurants
1069,http://www.yelp.com/biz/64st-garden-cafe-new-york-3?osq=Chinese+restaurants
1070,http://www.yelp.com/biz/yummy-city-new-york?osq=Chinese+restaurants
1071,http://www.yelp.com/biz/china-xiang-new-york-3?osq=Chinese+restaurants
1072,http://www.yelp.com/biz/chengdu-house-new-york?osq=Chinese+restaurants
1073,http://www.yelp.com/biz/dim-sum-palace-new-york-8?osq=Chinese+restaurants
1074,http://www.yelp.com/biz/charley-mom-restaurant-new-york?osq=Chinese+restaurants
1075,http://www.yelp.com/biz/new-sunny-east-88-new-york?osq=Chinese+restaurants
1076,http://www.yelp.com/biz/radiance-new-york-2?osq=Chinese+restaurants
1077,http://www.yelp.com/biz/yu-kitchen-new-york-3?osq=Chinese+restaurants
1078,http://www.yelp.com/biz/new-wong-asian-food-new-york-2?osq=Chinese+restaurants
1079,http://www.yelp.com/biz/new-hua-yung-kitchen-new-york?osq=Chinese+restaurants
1080,http://www.yelp.com/biz/new-golden-star-new-york?osq=Chinese+restaurants
1081,http://www.yelp.com/biz/jade-garden-new-york-2?osq=Chinese+restaurants
1082,http://www.yelp.com/biz/lotus-express-manhattan?osq=Chinese+restaurants
1083,http://www.yelp.com/biz/soup-dumpling-plus-fort-lee?osq=Chinese+restaurants
1084,http://www.yelp.com/biz/golden-city-chinese-restaurant-new-york-2?osq=Chinese+restaurants
1085,http://www.yelp.com/biz/king-garden-restaurant-new-york?osq=Chinese+restaurants
1086,http://www.yelp.com/biz/shanghai-restaurant-fort-lee?osq=Chinese+restaurants
1087,http://www.yelp.com/biz/yang-garden-chinese-restaurant-manhattan?osq=Chinese+restaurants
1088,http://www.yelp.com/biz/empire-szechuan-noodle-house-new-york?osq=Chinese+restaurants
1089,http://www.yelp.com/biz/splendid-china-new-york?osq=Chinese+restaurants
1090,http://www.yelp.com/biz/no-1-chinese-restaurant-new-york-2?osq=Chinese+restaurants
1091,http://www.yelp.com/biz/first-choice-chinese-kitchen-new-york?osq=Chinese+restaurants
1092,http://www.yelp.com/biz/amys-restaurant-new-york?osq=Chinese+restaurants
1093,http://www.yelp.com/biz/aquarius-seafood-restaurant-fort-lee?osq=Chinese+restaurants
1094,http://www.yelp.com/biz/king-dragon-bronx-4?osq=Chinese+restaurants
1095,http://www.yelp.com/biz/panda-house-new-york-2?osq=Chinese+restaurants
1096,http://www.yelp.com/biz/atlas-kitchen-new-york?osq=Chinese+restaurants
1097,http://www.yelp.com/biz/great-wall-chinese-food-new-york?osq=Chinese+restaurants
1098,http://www.yelp.com/biz/la-dinastia-ii-new-york?osq=Chinese+restaurants
1099,http://www.yelp.com/biz/hang-lee-chinese-new-york?osq=Chinese+restaurants
1100,http://www.yelp.com/biz/no-1-restaurant-new-york-2?osq=Chinese+restaurants
1101,http://www.yelp.com/biz/king-house-new-york?osq=Chinese+restaurants
1102,http://www.yelp.com/biz/river-house-chinese-cuisine-edgewater?osq=Chinese+restaurants
1103,http://www.yelp.com/biz/little-china-city-bronx?osq=Chinese+restaurants
1104,http://www.yelp.com/biz/the-handpulled-noodle-new-york?osq=Chinese+restaurants
1105,http://www.yelp.com/biz/la-nueva-win-hing-restaurant-bronx?osq=Chinese+restaurants
1106,http://www.yelp.com/biz/chinito-latino-new-york-2?osq=Chinese+restaurants
1107,http://www.yelp.com/biz/oriental-chinese-restaruant-new-york?osq=Chinese+restaurants
1108,http://www.yelp.com/biz/splendid-china-new-york?osq=Chinese+restaurants
1109,http://www.yelp.com/biz/no-1-chinese-restaurant-new-york-2?osq=Chinese+restaurants
1110,http://www.yelp.com/biz/first-choice-chinese-kitchen-new-york?osq=Chinese+restaurants
1111,http://www.yelp.com/biz/amys-restaurant-new-york?osq=Chinese+restaurants
1112,http://www.yelp.com/biz/aquarius-seafood-restaurant-fort-lee?osq=Chinese+restaurants
1113,http://www.yelp.com/biz/king-dragon-bronx-4?osq=Chinese+restaurants
1114,http://www.yelp.com/biz/panda-house-new-york-2?osq=Chinese+restaurants
1115,http://www.yelp.com/biz/atlas-kitchen-new-york?osq=Chinese+restaurants
1116,http://www.yelp.com/biz/great-wall-chinese-food-new-york?osq=Chinese+restaurants
1117,http://www.yelp.com/biz/la-dinastia-ii-new-york?osq=Chinese+restaurants
1118,http://www.yelp.com/biz/hang-lee-chinese-new-york?osq=Chinese+restaurants
1119,http://www.yelp.com/biz/no-1-restaurant-new-york-2?osq=Chinese+restaurants
1120,http://www.yelp.com/biz/king-house-new-york?osq=Chinese+restaurants
1121,http://www.yelp.com/biz/river-house-chinese-cuisine-edgewater?osq=Chinese+restaurants
1122,http://www.yelp.com/biz/little-china-city-bronx?osq=Chinese+restaurants
1123,http://www.yelp.com/biz/the-handpulled-noodle-new-york?osq=Chinese+restaurants
1124,http://www.yelp.com/biz/la-nueva-win-hing-restaurant-bronx?osq=Chinese+restaurants
1125,http://www.yelp.com/biz/chinito-latino-new-york-2?osq=Chinese+restaurants
1126,http://www.yelp.com/biz/oriental-chinese-restaruant-new-york?osq=Chinese+restaurants
1127,http://www.yelp.com/biz/happy-garden-bronx-2?osq=Chinese+restaurants
1128,http://www.yelp.com/biz/mei-chung-mei-restaurant-bronx?osq=Chinese+restaurants
1129,http://www.yelp.com/biz/no-1-chinese-restaurant-new-york-4?osq=Chinese+restaurants
1130,http://www.yelp.com/biz/dumpling-den-fort-lee-2?osq=Chinese+restaurants
1131,http://www.yelp.com/biz/eastern-style-chinese-bronx?osq=Chinese+restaurants
1132,http://www.yelp.com/biz/good-taste-chinese-restaurant-bronx-3?osq=Chinese+restaurants
1133,http://www.yelp.com/biz/chop-chop-new-york?osq=Chinese+restaurants
1134,http://www.yelp.com/biz/u-like-chinese-take-out-new-york?osq=Chinese+restaurants
1135,http://www.yelp.com/biz/china-sun-new-york?osq=Chinese+restaurants
1136,http://www.yelp.com/biz/new-china-restaurant-bronx-2?osq=Chinese+restaurants
1137,http://www.yelp.com/biz/hang-lee-chinese-new-york?osq=Chinese+restaurants
1138,http://www.yelp.com/biz/no-1-restaurant-new-york-2?osq=Chinese+restaurants
1139,http://www.yelp.com/biz/king-house-new-york?osq=Chinese+restaurants
1140,http://www.yelp.com/biz/river-house-chinese-cuisine-edgewater?osq=Chinese+restaurants
1141,http://www.yelp.com/biz/little-china-city-bronx?osq=Chinese+restaurants
1142,http://www.yelp.com/biz/the-handpulled-noodle-new-york?osq=Chinese+restaurants
1143,http://www.yelp.com/biz/la-nueva-win-hing-restaurant-bronx?osq=Chinese+restaurants
1144,http://www.yelp.com/biz/chinito-latino-new-york-2?osq=Chinese+restaurants
1145,http://www.yelp.com/biz/oriental-chinese-restaruant-new-york?osq=Chinese+restaurants
1146,http://www.yelp.com/biz/happy-garden-bronx-2?osq=Chinese+restaurants
1147,http://www.yelp.com/biz/mei-chung-mei-restaurant-bronx?osq=Chinese+restaurants
1148,http://www.yelp.com/biz/no-1-chinese-restaurant-new-york-4?osq=Chinese+restaurants
1149,http://www.yelp.com/biz/dumpling-den-fort-lee-2?osq=Chinese+restaurants
1150,http://www.yelp.com/biz/eastern-style-chinese-bronx?osq=Chinese+restaurants
1151,http://www.yelp.com/biz/good-taste-chinese-restaurant-bronx-3?osq=Chinese+restaurants
1152,http://www.yelp.com/biz/chop-chop-new-york?osq=Chinese+restaurants
1153,http://www.yelp.com/biz/u-like-chinese-take-out-new-york?osq=Chinese+restaurants
1154,http://www.yelp.com/biz/china-sun-new-york?osq=Chinese+restaurants
1155,http://www.yelp.com/biz/new-china-restaurant-bronx-2?osq=Chinese+restaurants
1156,http://www.yelp.com/biz/szechuan-garden-new-york?osq=Chinese+restaurants
1157,http://www.yelp.com/biz/happy-world-restaurant-new-york?osq=Chinese+restaurants
1158,http://www.yelp.com/biz/han-dynasty-new-york-4?osq=Chinese+restaurants
1159,http://www.yelp.com/biz/fairview-chinese-restaurant-fairview?osq=Chinese+restaurants
1160,http://www.yelp.com/biz/hang-lung-chinese-restaurant-new-york?osq=Chinese+restaurants
1161,http://www.yelp.com/biz/empire-chinese-restaurant-new-york-4?osq=Chinese+restaurants
1162,http://www.yelp.com/biz/new-golden-fountain-yonkers?osq=Chinese+restaurants
1163,http://www.yelp.com/biz/yu-kitchen-new-york-3?osq=Chinese+restaurants
1164,http://www.yelp.com/biz/silver-palace-chinese-restaurant-new-york?osq=Chinese+restaurants
1165,http://www.yelp.com/biz/wok-bar-fort-lee?osq=Chinese+restaurants
1166,http://www.yelp.com/biz/mei-chung-mei-restaurant-bronx?osq=Chinese+restaurants
1167,http://www.yelp.com/biz/no-1-chinese-restaurant-new-york-4?osq=Chinese+restaurants
1168,http://www.yelp.com/biz/dumpling-den-fort-lee-2?osq=Chinese+restaurants
1169,http://www.yelp.com/biz/eastern-style-chinese-bronx?osq=Chinese+restaurants
1170,http://www.yelp.com/biz/good-taste-chinese-restaurant-bronx-3?osq=Chinese+restaurants
1171,http://www.yelp.com/biz/chop-chop-new-york?osq=Chinese+restaurants
1172,http://www.yelp.com/biz/u-like-chinese-take-out-new-york?osq=Chinese+restaurants
1173,http://www.yelp.com/biz/china-sun-new-york?osq=Chinese+restaurants
1174,http://www.yelp.com/biz/new-china-restaurant-bronx-2?osq=Chinese+restaurants
1175,http://www.yelp.com/biz/szechuan-garden-new-york?osq=Chinese+restaurants
1176,http://www.yelp.com/biz/happy-world-restaurant-new-york?osq=Chinese+restaurants
1177,http://www.yelp.com/biz/han-dynasty-new-york-4?osq=Chinese+restaurants
1178,http://www.yelp.com/biz/fairview-chinese-restaurant-fairview?osq=Chinese+restaurants
1179,http://www.yelp.com/biz/hang-lung-chinese-restaurant-new-york?osq=Chinese+restaurants
1180,http://www.yelp.com/biz/empire-chinese-restaurant-new-york-4?osq=Chinese+restaurants
1181,http://www.yelp.com/biz/new-golden-fountain-yonkers?osq=Chinese+restaurants
1182,http://www.yelp.com/biz/yu-kitchen-new-york-3?osq=Chinese+restaurants
1183,http://www.yelp.com/biz/silver-palace-chinese-restaurant-new-york?osq=Chinese+restaurants
1184,http://www.yelp.com/biz/wok-bar-fort-lee?osq=Chinese+restaurants
1185,http://www.yelp.com/biz/jade-house-301-new-york?osq=Chinese+restaurants
1186,http://www.yelp.com/biz/good-taste-restaurant-new-york?osq=Chinese+restaurants
1187,http://www.yelp.com/biz/double-dragon-restaurant-new-york-2?osq=Chinese+restaurants
1188,http://www.yelp.com/biz/yong-sheng-new-york?osq=Chinese+restaurants
1189,http://www.yelp.com/biz/china-mia-bronx?osq=Chinese+restaurants
1190,http://www.yelp.com/biz/golden-wok-new-york-2?osq=Chinese+restaurants
1191,http://www.yelp.com/biz/new-golden-dragon-restaurant-new-york?osq=Chinese+restaurants
1192,http://www.yelp.com/biz/china-sea-manhattan?osq=Chinese+restaurants
1193,http://www.yelp.com/biz/fu-xing-chinese-restaurant-bronx?osq=Chinese+restaurants
1194,http://www.yelp.com/biz/meiya-kitchen-bronx?osq=Chinese+restaurants
1195,http://www.yelp.com/biz/happy-world-restaurant-new-york?osq=Chinese+restaurants
1196,http://www.yelp.com/biz/han-dynasty-new-york-4?osq=Chinese+restaurants
1197,http://www.yelp.com/biz/fairview-chinese-restaurant-fairview?osq=Chinese+restaurants
1198,http://www.yelp.com/biz/hang-lung-chinese-restaurant-new-york?osq=Chinese+restaurants
1199,http://www.yelp.com/biz/empire-chinese-restaurant-new-york-4?osq=Chinese+restaurants
1200,http://www.yelp.com/biz/new-golden-fountain-yonkers?osq=Chinese+restaurants
1201,http://www.yelp.com/biz/yu-kitchen-new-york-3?osq=Chinese+restaurants
1202,http://www.yelp.com/biz/silver-palace-chinese-restaurant-new-york?osq=Chinese+restaurants
1203,http://www.yelp.com/biz/wok-bar-fort-lee?osq=Chinese+restaurants
1204,http://www.yelp.com/biz/jade-house-301-new-york?osq=Chinese+restaurants
1205,http://www.yelp.com/biz/good-taste-restaurant-new-york?osq=Chinese+restaurants
1206,http://www.yelp.com/biz/double-dragon-restaurant-new-york-2?osq=Chinese+restaurants
1207,http://www.yelp.com/biz/yong-sheng-new-york?osq=Chinese+restaurants
1208,http://www.yelp.com/biz/china-mia-bronx?osq=Chinese+restaurants
1209,http://www.yelp.com/biz/golden-wok-new-york-2?osq=Chinese+restaurants
1210,http://www.yelp.com/biz/new-golden-dragon-restaurant-new-york?osq=Chinese+restaurants
1211,http://www.yelp.com/biz/china-sea-manhattan?osq=Chinese+restaurants
1212,http://www.yelp.com/biz/fu-xing-chinese-restaurant-bronx?osq=Chinese+restaurants
1213,http://www.yelp.com/biz/meiya-kitchen-bronx?osq=Chinese+restaurants
1214,http://www.yelp.com/biz/good-taste-chinese-restaurant-bronx-5?osq=Chinese+restaurants
1215,http://www.yelp.com/biz/lins-garden-fleetwood-concourse-village?osq=Chinese+restaurants
1216,http://www.yelp.com/biz/chans-dragon-inn-ridgefield?osq=Chinese+restaurants
1217,http://www.yelp.com/biz/hung-ying-chinese-take-out-bronx?osq=Chinese+restaurants
1218,http://www.yelp.com/biz/la-salle-dumpling-room-new-york?osq=Chinese+restaurants
1219,http://www.yelp.com/biz/xing-wang-no-1-morris-heights?osq=Chinese+restaurants
1220,http://www.yelp.com/biz/szechaun-mirchi-cliffside-park?osq=Chinese+restaurants
1221,http://www.yelp.com/biz/te-min-quan-palisades-park?osq=Chinese+restaurants
1222,http://www.yelp.com/biz/xian-famous-foods-new-york-15?osq=Chinese+restaurants
1223,http://www.yelp.com/biz/szechun-express-cliffside-park-2?osq=Chinese+restaurants
1224,http://www.yelp.com/biz/auntie-guans-kitchen-108-new-york?osq=Chinese+restaurants
1225,http://www.yelp.com/biz/decoy-new-york?osq=Chinese+restaurants
1226,http://www.yelp.com/biz/noodle-king-of-nyc-new-york-2?osq=Chinese+restaurants
1227,http://www.yelp.com/biz/niu-noodle-house-new-york-9?osq=Chinese+restaurants
1228,http://www.yelp.com/biz/shu-han-ju-new-york-2?osq=Chinese+restaurants
1229,http://www.yelp.com/biz/chengdu-house-new-york?osq=Chinese+restaurants
1230,http://www.yelp.com/biz/chow-house-new-york?osq=Chinese+restaurants
1231,http://www.yelp.com/biz/buddakan-new-york?osq=Chinese+restaurants
1232,http://www.yelp.com/biz/hao-noodle-and-tea-by-madam-zhus-kitchen-new-york?osq=Chinese+restaurants
1233,http://www.yelp.com/biz/uncle-teds-modern-chinese-cuisine-new-york?osq=Chinese+restaurants
1234,http://www.yelp.com/biz/han-dynasty-new-york?osq=Chinese+restaurants
1235,http://www.yelp.com/biz/xian-famous-foods-new-york-25?osq=Chinese+restaurants
1236,http://www.yelp.com/biz/lumos-kitchen-new-york-8?osq=Chinese+restaurants
1237,http://www.yelp.com/biz/christophers-golden-woks-new-york?osq=Chinese+restaurants
1238,http://www.yelp.com/biz/very-fresh-noodles-new-york?osq=Chinese+restaurants
1239,http://www.yelp.com/biz/redfarm-new-york?osq=Chinese+restaurants
1240,http://www.yelp.com/biz/noodle-culture-new-york?osq=Chinese+restaurants
1241,http://www.yelp.com/biz/tipsy-shanghai-new-york-2?osq=Chinese+restaurants
1242,http://www.yelp.com/biz/shu-jiao-fu-zhou-cuisine-restaurant-new-york?osq=Chinese+restaurants
1243,http://www.yelp.com/biz/king-wok-new-york?osq=Chinese+restaurants
1244,http://www.yelp.com/biz/fay-da-bakery-new-york-10?osq=Chinese+restaurants
1245,http://www.yelp.com/biz/silky-kitchen-new-york-3?osq=Chinese+restaurants
1246,http://www.yelp.com/biz/clay-pot-nyc-new-york-3?osq=Chinese+restaurants
1247,http://www.yelp.com/biz/lotus-blue-new-york-2?osq=Chinese+restaurants
1248,http://www.yelp.com/biz/junzi-kitchen-new-york-7?osq=Chinese+restaurants
1249,http://www.yelp.com/biz/caf%C3%A9-china-new-york-2?osq=Chinese+restaurants
1250,http://www.yelp.com/biz/wah-fung-no-1-fast-food-new-york-3?osq=Chinese+restaurants
1251,http://www.yelp.com/biz/zest-szechuan-new-york?osq=Chinese+restaurants
1252,http://www.yelp.com/biz/uluh-new-york?osq=Chinese+restaurants
1253,http://www.yelp.com/biz/han-dynasty-new-york?osq=Chinese+restaurants
1254,http://www.yelp.com/biz/xian-famous-foods-new-york-25?osq=Chinese+restaurants
1255,http://www.yelp.com/biz/lumos-kitchen-new-york-8?osq=Chinese+restaurants
1256,http://www.yelp.com/biz/christophers-golden-woks-new-york?osq=Chinese+restaurants
1257,http://www.yelp.com/biz/very-fresh-noodles-new-york?osq=Chinese+restaurants
1258,http://www.yelp.com/biz/redfarm-new-york?osq=Chinese+restaurants
1259,http://www.yelp.com/biz/noodle-culture-new-york?osq=Chinese+restaurants
1260,http://www.yelp.com/biz/tipsy-shanghai-new-york-2?osq=Chinese+restaurants
1261,http://www.yelp.com/biz/shu-jiao-fu-zhou-cuisine-restaurant-new-york?osq=Chinese+restaurants
1262,http://www.yelp.com/biz/king-wok-new-york?osq=Chinese+restaurants
1263,http://www.yelp.com/biz/fay-da-bakery-new-york-10?osq=Chinese+restaurants
1264,http://www.yelp.com/biz/silky-kitchen-new-york-3?osq=Chinese+restaurants
1265,http://www.yelp.com/biz/clay-pot-nyc-new-york-3?osq=Chinese+restaurants
1266,http://www.yelp.com/biz/lotus-blue-new-york-2?osq=Chinese+restaurants
1267,http://www.yelp.com/biz/junzi-kitchen-new-york-7?osq=Chinese+restaurants
1268,http://www.yelp.com/biz/caf%C3%A9-china-new-york-2?osq=Chinese+restaurants
1269,http://www.yelp.com/biz/wah-fung-no-1-fast-food-new-york-3?osq=Chinese+restaurants
1270,http://www.yelp.com/biz/zest-szechuan-new-york?osq=Chinese+restaurants
1271,http://www.yelp.com/biz/uluh-new-york?osq=Chinese+restaurants
1272,http://www.yelp.com/biz/mr-jones-supper-club-new-york?osq=Chinese+restaurants
1273,http://www.yelp.com/biz/dian-kitchen-new-york-2?osq=Chinese+restaurants
1274,http://www.yelp.com/biz/china-blue-new-york?osq=Chinese+restaurants
1275,http://www.yelp.com/biz/tangra-new-york?osq=Chinese+restaurants
1276,http://www.yelp.com/biz/gala-bbq-new-york-2?osq=Chinese+restaurants
1277,http://www.yelp.com/biz/the-rice-noodle-new-york?osq=Chinese+restaurants
1278,http://www.yelp.com/biz/pinch-chinese-new-york-2?osq=Chinese+restaurants
1279,http://www.yelp.com/biz/excellent-dumpling-house-new-york-3?osq=Chinese+restaurants
1280,http://www.yelp.com/biz/bang-chengdu-street-kitchen-new-york-2?osq=Chinese+restaurants
1281,http://www.yelp.com/biz/sammys-noodle-shop-and-grill-new-york?osq=Chinese+restaurants
1282,http://www.yelp.com/biz/fay-da-bakery-new-york-10?osq=Chinese+restaurants
1283,http://www.yelp.com/biz/silky-kitchen-new-york-3?osq=Chinese+restaurants
1284,http://www.yelp.com/biz/clay-pot-nyc-new-york-3?osq=Chinese+restaurants
1285,http://www.yelp.com/biz/lotus-blue-new-york-2?osq=Chinese+restaurants
1286,http://www.yelp.com/biz/junzi-kitchen-new-york-7?osq=Chinese+restaurants
1287,http://www.yelp.com/biz/caf%C3%A9-china-new-york-2?osq=Chinese+restaurants
1288,http://www.yelp.com/biz/wah-fung-no-1-fast-food-new-york-3?osq=Chinese+restaurants
1289,http://www.yelp.com/biz/zest-szechuan-new-york?osq=Chinese+restaurants
1290,http://www.yelp.com/biz/uluh-new-york?osq=Chinese+restaurants
1291,http://www.yelp.com/biz/mr-jones-supper-club-new-york?osq=Chinese+restaurants
1292,http://www.yelp.com/biz/dian-kitchen-new-york-2?osq=Chinese+restaurants
1293,http://www.yelp.com/biz/china-blue-new-york?osq=Chinese+restaurants
1294,http://www.yelp.com/biz/tangra-new-york?osq=Chinese+restaurants
1295,http://www.yelp.com/biz/gala-bbq-new-york-2?osq=Chinese+restaurants
1296,http://www.yelp.com/biz/the-rice-noodle-new-york?osq=Chinese+restaurants
1297,http://www.yelp.com/biz/pinch-chinese-new-york-2?osq=Chinese+restaurants
1298,http://www.yelp.com/biz/excellent-dumpling-house-new-york-3?osq=Chinese+restaurants
1299,http://www.yelp.com/biz/bang-chengdu-street-kitchen-new-york-2?osq=Chinese+restaurants
1300,http://www.yelp.com/biz/sammys-noodle-shop-and-grill-new-york?osq=Chinese+restaurants
1301,http://www.yelp.com/biz/shorty-tang-noodle-shop-new-york?osq=Chinese+restaurants
1302,http://www.yelp.com/biz/grand-sichuan-eastern-new-york-2?osq=Chinese+restaurants
1303,http://www.yelp.com/biz/new-york-canton-lounge-new-york?osq=Chinese+restaurants
1304,http://www.yelp.com/biz/keming-restaurant-hoboken-2?osq=Chinese+restaurants
1305,http://www.yelp.com/biz/hunan-bistro-new-york?osq=Chinese+restaurants
1306,http://www.yelp.com/biz/the-dumpling-shop-new-york-2?osq=Chinese+restaurants
1307,http://www.yelp.com/biz/chop-shop-ii-new-york-2?osq=Chinese+restaurants
